id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
277293,KEN-2019-2-5377-8,2019,1,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""The Star (Kenya),2019-01-24,Clinical officer shot dead by bandits in Marakwet East""",The Star (Kenya),2019-01-24,Clinical officer shot dead by bandits in Marakwet East,police,2,Tot village,Chemukutet near Kapkobil centre,Elgeyo Marakwet county,Marakwet East constituency,1.203701,35.656401,POINT (35.656401 1.203701),131472,Kenya,KEN,501,Africa,1,1,2019-01-23 00:00:00.000,2019-01-23 00:00:00.000,0,0,0,1,1,1,1,,
287024,KEN-2019-2-5377-6,2019,1,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""The Star (Kenya),2019-05-17,North Rift governors petition Matiang'i to end banditry""",The Star (Kenya),2019-05-17,North Rift governors petition Matiang'i to end banditry,The Star,1,Tot village,,Elgeyo Marakwet county,Marakwet East constituency,1.203701,35.656401,POINT (35.656401 1.203701),131472,Kenya,KEN,501,Africa,1,5,2019-02-17 00:00:00.000,2019-05-17 00:00:00.000,0,0,0,22,22,22,0,,
281904,KEN-2019-2-5377-2,2019,1,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,2,"""The Star (Kenya),2019-04-02,Bandits kill two children in Marakwet East"";""Standard Media,2019-04-01,Tension high in Kerio valley as bandits kill two children, steal livestock""",The Star (Kenya);Standard Media,2019-04-02;2019-04-01,"Bandits kill two children in Marakwet East;Tension high in Kerio valley as bandits kill two children, steal livestock",The Star,1,Endo village,Endo ward,Elgeyo Marakwet county,Marakwet East constituency,1.276437,35.654715,POINT (35.654715 1.276437),131472,Kenya,KEN,501,Africa,1,1,2019-04-01 00:00:00.000,2019-04-01 00:00:00.000,0,0,0,2,2,2,2,,
285710,KEN-2019-2-5377-3,2019,1,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""The Star (Kenya),2019-05-01,We're killed like rats daily in Kerio - Tolgos""",The Star (Kenya),2019-05-01,We're killed like rats daily in Kerio - Tolgos,Police,2,Tot village,"Chemukutet, Kapkobil",Elgeyo Marakwet county,Marakwet East constituency,1.203701,35.656401,POINT (35.656401 1.203701),131472,Kenya,KEN,501,Africa,1,1,2019-04-29 00:00:00.000,2019-04-29 00:00:00.000,0,0,0,2,2,2,2,,
287016,KEN-2019-2-5377-5,2019,1,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""The Star (Kenya),2019-05-17,North Rift governors petition Matiang'i to end banditry""",The Star (Kenya),2019-05-17,North Rift governors petition Matiang'i to end banditry,The Star,1,Tot village,Tot,Elgeyo Marakwet county,Marakwet East constituency,1.203701,35.656401,POINT (35.656401 1.203701),131472,Kenya,KEN,501,Africa,1,1,2019-05-15 00:00:00.000,2019-05-15 00:00:00.000,0,0,0,3,3,3,3,,
359110,KEN-2020-2-5377-0.1,2020,0,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""Crisis Watch,2020-10-01,Kenya SEPTEMBER 2020""",Crisis Watch,2020-10-01,Kenya SEPTEMBER 2020,CrisisWatch,5,Elgeyo Marakwet-West Pokot border,Kipchumo,,,1.208407,35.435559,POINT (35.435559 1.208407),131471,Kenya,KEN,501,Africa,1,1,2020-09-10 00:00:00.000,2020-09-10 00:00:00.000,0,0,0,3,3,3,3,,
359111,KEN-2020-2-5377-0.2,2020,0,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""Crisis Watch,2020-10-01,Kenya SEPTEMBER 2020""",Crisis Watch,2020-10-01,Kenya SEPTEMBER 2020,CrisisWatch,5,Elgeyo Marakwet-West Pokot border,Chepkokou,,,1.208407,35.435559,POINT (35.435559 1.208407),131471,Kenya,KEN,501,Africa,1,1,2020-09-10 00:00:00.000,2020-09-10 00:00:00.000,0,0,0,3,3,3,3,,
368968,KEN-2020-2-5377-1,2020,0,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,2,"""The Star (Kenya),2020-11-08,Bandits kill two boys as Kerio leaders meet over crisis"";""Crisis Watch,2020-12-01,Kenya NOVEMBER 2020""",The Star (Kenya);Crisis Watch,2020-11-08;2020-12-01,Bandits kill two boys as Kerio leaders meet over crisis;Kenya NOVEMBER 2020,,3,Marakwet East constituency,Kipchumwa in Elgeyo Marakwet county,Elgeyo Marakwet county,Marakwet East constituency,1.151716,35.576350,POINT (35.57635 1.151716),131472,Kenya,KEN,501,Africa,1,1,2020-11-06 00:00:00.000,2020-11-06 00:00:00.000,2,0,0,0,2,2,2,,
407712,KEN-2021-2-5377-0,2021,0,Clear,2,5377,4767,Marakwet - Pokot,5377,5377,Marakwet - Pokot,929,929,Marakwet,670,670,Pokot,1,"""The Star (Kenya),2021-07-04,Seven killed, hundreds homeless in fresh bandit attacks""",The Star (Kenya),2021-07-04,"Seven killed, hundreds homeless in fresh bandit attacks",,5,Baringo-Elgeyo Marakwet-West Pokot border,"along the borders of West Pokot, Elgeyo Marakwet and Baringo counties",,,1.323304,35.697064,POINT (35.697064 1.323304),131472,Kenya,KEN,501,Africa,1,2,2021-07-03 00:00:00.000,2021-07-04 00:00:00.000,0,0,0,2,2,2,2,,
43935,KEN-1998-2-230-2,1998,1,Clear,2,5378,4768,Nandi - Pokot,5378,5378,Nandi - Pokot,930,930,Nandi,670,670,Pokot,-1,"The Nation, 1998-09-13 in All Africa",,,,,3,Trans Nzoia district,Trans Nzoia district,Rift Valley province,Trans Nzoia district,1.016667,35.000000,POINT (35 1.016667),131471,Kenya,KEN,501,Africa,2,5,1998-08-01 00:00:00.000,1998-09-01 00:00:00.000,25,0,0,0,25,25,25,,
44440,KEN-1998-2-230-1,1998,1,Clear,2,5378,4768,Nandi - Pokot,5378,5378,Nandi - Pokot,930,930,Nandi,670,670,Pokot,-1,"The Nation, 1998-09-13 in All Africa",,,,,3,Trans Nzoia district,Trans Nzoia district,Rift Valley province,Trans Nzoia district,1.016667,35.000000,POINT (35 1.016667),131471,Kenya,KEN,501,Africa,2,4,1998-08-05 00:00:00.000,1998-08-12 00:00:00.000,10,0,0,0,10,10,10,,
43976,KEN-2001-2-232-1,2001,1,Clear,2,5379,4769,"Orma, Wardei - Pokomo",5379,5379,"Orma, Wardei - Pokomo",3815,3815,"Orma, Wardei",933,933,Pokomo,-1,Xinhua 2001-03-09,,,,Daily Nation newspaper; police,3,Tana River district,Tana River district,Coast province,Tana River district,-1.500000,39.500000,POINT (39.5 -1.5),127880,Kenya,KEN,501,Africa,2,2,2001-03-03 00:00:00.000,2001-03-07 00:00:00.000,0,0,0,0,0,12,0,,
44298,KEN-2001-2-232-2,2001,1,Clear,2,5379,4769,"Orma, Wardei - Pokomo",5379,5379,"Orma, Wardei - Pokomo",3815,3815,"Orma, Wardei",933,933,Pokomo,-1,"Reuters 2001-11-19; The East African Standard/All Africa Global Media via COMTEX 2001-11-21; Nov 20, 2001 (The Nation/All Africa Global Media via COMTEX",,,,KTN television; district commissioner; survivors; local pastor,3,Tana River district,Tana River district,Coast province,Tana River district,-1.500000,39.500000,POINT (39.5 -1.5),127880,Kenya,KEN,501,Africa,1,2,2001-11-17 00:00:00.000,2001-11-19 00:00:00.000,0,0,7,7,14,14,14,,
43690,KEN-2001-2-232-3,2001,1,Clear,2,5379,4769,"Orma, Wardei - Pokomo",5379,5379,"Orma, Wardei - Pokomo",3815,3815,"Orma, Wardei",933,933,Pokomo,-1,Reuters 2001-12-06,,,,police,3,Tana River district,Tana River district,Coast province,Tana River district,-1.500000,39.500000,POINT (39.5 -1.5),127880,Kenya,KEN,501,Africa,2,2,2001-12-03 00:00:00.000,2001-12-06 00:00:00.000,0,0,0,17,17,17,17,,
44436,KEN-2001-2-232-4,2001,1,Clear,2,5379,4769,"Orma, Wardei - Pokomo",5379,5379,"Orma, Wardei - Pokomo",3815,3815,"Orma, Wardei",933,933,Pokomo,-1,Reuters 2001-12-06,,,,,3,Tana River district,Tana River district,Coast province,Tana River district,-1.500000,39.500000,POINT (39.5 -1.5),127880,Kenya,KEN,501,Africa,1,1,2001-12-06 00:00:00.000,2001-12-06 00:00:00.000,0,0,0,21,21,21,21,,
